customer_id,plan_type,contract_type,price_per_month,status,churn_date
5285,Premium,Monthly,70,Active,
5286,Basic,Monthly,20,Active,
5287,Standard,Annual,40,Active,
5288,Basic,Annual,20,Active,
5289,Basic,Annual,20,Active,
5290,Basic,Annual,20,Active,
5291,Premium,Monthly,70,Active,
5292,Premium,Monthly,70,Active,
5293,Standard,Monthly,40,Active,
5294,Basic,Annual,20,Active,
5295,Basic,Monthly,20,Active,
5296,Basic,Monthly,20,Active,
5297,Standard,Monthly,40,Active,
5298,Premium,Monthly,70,Active,
5299,Standard,Annual,40,Active,
5300,Premium,Annual,70,Active,
5301,Basic,Monthly,20,Active,
5302,Premium,Monthly,70,Active,
5303,Premium,Annual,70,Active,
5304,Standard,Monthly,40,Active,
5305,Premium,Monthly,70,Active,
5306,Standard,Annual,40,Active,
5307,Standard,Annual,40,Active,
5308,Basic,Annual,20,Active,
5309,Basic,Annual,20,Active,
5310,Premium,Monthly,70,Active,
5311,Basic,Monthly,20,Active,
5312,Basic,Annual,20,Active,
5313,Premium,Annual,70,Active,
5314,Basic,Annual,20,Active,
5315,Premium,Annual,70,Active,
5316,Premium,Monthly,70,Active,
5317,Basic,Monthly,20,Active,
5318,Premium,Annual,70,Active,
5319,Basic,Annual,20,Active,
5320,Basic,Annual,20,Active,
5321,Premium,Annual,70,Active,
5322,Premium,Monthly,70,Active,
5323,Standard,Monthly,40,Active,
5324,Standard,Monthly,40,Active,
5325,Premium,Monthly,70,Active,
5326,Basic,Annual,20,Active,
5327,Standard,Monthly,40,Active,
5328,Basic,Monthly,20,Active,
5329,Premium,Monthly,70,Active,
5330,Standard,Annual,40,Active,
5331,Standard,Annual,40,Active,
5332,Standard,Monthly,40,Active,
5333,Premium,Monthly,70,Active,
5334,Premium,Monthly,70,Active,
5335,Standard,Monthly,40,Active,
5336,Standard,Annual,40,Active,
5337,Premium,Monthly,70,Active,
5338,Basic,Monthly,20,Active,
5339,Premium,Annual,70,Active,
5340,Standard,Annual,40,Active,
5341,Premium,Annual,70,Active,
5342,Premium,Annual,70,Active,
5343,Standard,Annual,40,Active,
5344,Basic,Annual,20,Active,
5345,Standard,Annual,40,Active,
5346,Premium,Annual,70,Active,
5347,Standard,Annual,40,Active,
5348,Basic,Annual,20,Active,
5349,Basic,Monthly,20,Active,
5350,Standard,Annual,40,Active,
5351,Premium,Monthly,70,Active,
5352,Standard,Annual,40,Active,
5353,Standard,Monthly,40,Active,
5354,Basic,Monthly,20,Active,
5355,Premium,Monthly,70,Active,
5356,Premium,Monthly,70,Active,
5357,Basic,Annual,20,Active,
5358,Premium,Monthly,70,Active,
5359,Premium,Monthly,70,Active,
5360,Standard,Monthly,40,Active,
5361,Premium,Annual,70,Active,
5362,Basic,Annual,20,Active,
5363,Basic,Monthly,20,Active,
5364,Standard,Monthly,40,Active,
5365,Standard,Monthly,40,Active,
5366,Basic,Annual,20,Active,
5367,Premium,Annual,70,Active,
5368,Standard,Annual,40,Active,
5369,Standard,Monthly,40,Active,
5370,Premium,Annual,70,Active,
5371,Standard,Annual,40,Active,
5372,Premium,Monthly,70,Active,
5373,Basic,Monthly,20,Active,
5374,Standard,Monthly,40,Active,
5375,Standard,Annual,40,Active,
5376,Premium,Monthly,70,Active,
5377,Standard,Annual,40,Active,
5378,Basic,Annual,20,Active,
5379,Premium,Monthly,70,Active,
5380,Basic,Annual,20,Active,
5381,Basic,Annual,20,Active,
5382,Standard,Annual,40,Active,
5383,Basic,Monthly,20,Active,
5384,Premium,Monthly,70,Active,
5385,Basic,Monthly,20,Active,
5386,Premium,Annual,70,Active,
5387,Basic,Annual,20,Active,
5388,Basic,Annual,20,Active,
5389,Basic,Annual,20,Active,
5390,Basic,Monthly,20,Active,
5391,Premium,Annual,70,Active,
5392,Basic,Annual,20,Active,
5393,Premium,Monthly,70,Active,
5394,Basic,Monthly,20,Active,
5395,Standard,Annual,40,Active,
5396,Premium,Annual,70,Active,
5397,Standard,Annual,40,Active,
5398,Standard,Annual,40,Active,
5399,Basic,Annual,20,Active,
5400,Standard,Monthly,40,Active,
5401,Standard,Monthly,40,Active,
5402,Premium,Annual,70,Active,
5403,Standard,Monthly,40,Active,
5404,Premium,Annual,70,Active,
5405,Standard,Annual,40,Active,
5406,Standard,Annual,40,Active,
5407,Standard,Monthly,40,Active,
5408,Premium,Annual,70,Active,
5409,Basic,Monthly,20,Active,
5410,Premium,Monthly,70,Active,
5411,Premium,Annual,70,Active,
5412,Basic,Annual,20,Active,
5413,Standard,Monthly,40,Active,
5414,Standard,Monthly,40,Active,
5415,Basic,Monthly,20,Active,
5416,Standard,Monthly,40,Active,
5417,Premium,Annual,70,Active,
5418,Standard,Annual,40,Active,
5419,Premium,Annual,70,Active,
5420,Basic,Monthly,20,Active,
5421,Standard,Monthly,40,Active,
5422,Basic,Annual,20,Active,
5423,Premium,Annual,70,Active,
5424,Basic,Annual,20,Active,
5425,Premium,Monthly,70,Active,
5426,Standard,Annual,40,Active,
5427,Premium,Annual,70,Active,
5428,Basic,Monthly,20,Active,
5429,Standard,Monthly,40,Active,
5430,Standard,Monthly,40,Active,
5431,Basic,Monthly,20,Active,
5432,Standard,Annual,40,Active,
5433,Standard,Annual,40,Active,
5434,Standard,Monthly,40,Active,
5435,Basic,Annual,20,Active,
5436,Standard,Annual,40,Active,
5437,Premium,Monthly,70,Active,
5438,Premium,Monthly,70,Active,
5439,Premium,Monthly,70,Active,
5440,Premium,Monthly,70,Active,
5441,Basic,Annual,20,Active,
5442,Premium,Annual,70,Active,
5443,Premium,Monthly,70,Active,
5444,Standard,Monthly,40,Active,
5445,Premium,Annual,70,Active,
5446,Basic,Annual,20,Active,
5447,Basic,Annual,20,Active,
5448,Premium,Annual,70,Active,
5449,Standard,Monthly,40,Active,
5450,Standard,Monthly,40,Active,
5451,Basic,Annual,20,Active,
5452,Basic,Annual,20,Active,
5453,Standard,Monthly,40,Active,
5454,Basic,Annual,20,Active,
5455,Standard,Annual,40,Active,
5456,Standard,Monthly,40,Active,
5457,Standard,Monthly,40,Active,
5458,Standard,Annual,40,Active,
5459,Standard,Monthly,40,Active,
5460,Standard,Annual,40,Active,
5461,Basic,Monthly,20,Active,
5462,Basic,Annual,20,Active,
5463,Basic,Annual,20,Active,
5464,Standard,Annual,40,Active,
5465,Basic,Monthly,20,Active,
5466,Basic,Monthly,20,Active,
5467,Basic,Annual,20,Active,
5468,Standard,Monthly,40,Active,
5469,Standard,Annual,40,Active,
5470,Basic,Annual,20,Active,
5471,Premium,Monthly,70,Active,
5472,Basic,Annual,20,Active,
5473,Premium,Annual,70,Active,
5474,Basic,Annual,20,Active,
5475,Basic,Annual,20,Active,
5476,Standard,Annual,40,Active,
5477,Premium,Monthly,70,Active,
5478,Standard,Monthly,40,Active,
5479,Premium,Annual,70,Active,
5480,Premium,Monthly,70,Active,
5481,Standard,Annual,40,Active,
5482,Premium,Annual,70,Active,
5483,Standard,Annual,40,Active,
5484,Premium,Annual,70,Active,
5485,Premium,Annual,70,Active,
5486,Premium,Monthly,70,Active,
5487,Premium,Annual,70,Active,
5488,Basic,Monthly,20,Active,
5489,Premium,Annual,70,Active,
5490,Basic,Monthly,20,Active,
5491,Standard,Monthly,40,Active,
5492,Standard,Annual,40,Active,
5493,Standard,Monthly,40,Active,
5494,Premium,Annual,70,Active,
5495,Basic,Annual,20,Active,
5496,Basic,Monthly,20,Active,
5497,Standard,Annual,40,Active,
5498,Basic,Monthly,20,Active,
5499,Standard,Monthly,40,Active,
5500,Basic,Annual,20,Active,
5501,Standard,Monthly,40,Active,
5502,Basic,Annual,20,Active,
5503,Basic,Monthly,20,Active,
5504,Basic,Annual,20,Active,
5505,Premium,Annual,70,Active,
5506,Standard,Annual,40,Active,
5507,Standard,Monthly,40,Active,
5508,Standard,Monthly,40,Active,
5509,Standard,Monthly,40,Active,
5510,Basic,Annual,20,Active,
5511,Premium,Annual,70,Active,
5512,Basic,Annual,20,Active,
5513,Standard,Monthly,40,Active,
5514,Premium,Annual,70,Active,
5515,Basic,Annual,20,Active,
5516,Standard,Monthly,40,Active,
5517,Premium,Annual,70,Active,
5518,Basic,Monthly,20,Active,
5519,Premium,Annual,70,Active,
5520,Basic,Monthly,20,Active,
5521,Standard,Annual,40,Active,
5522,Standard,Annual,40,Active,
5523,Basic,Monthly,20,Active,
5524,Standard,Monthly,40,Active,
5525,Basic,Annual,20,Active,
5526,Standard,Monthly,40,Active,
5527,Basic,Annual,20,Active,
5528,Premium,Monthly,70,Active,
5529,Premium,Monthly,70,Active,
5530,Standard,Annual,40,Active,
5531,Standard,Annual,40,Active,
5532,Standard,Monthly,40,Active,
5533,Standard,Annual,40,Active,
5534,Basic,Annual,20,Active,
5535,Standard,Annual,40,Active,
5536,Premium,Monthly,70,Active,
5537,Premium,Monthly,70,Active,
5538,Premium,Monthly,70,Active,
5539,Standard,Monthly,40,Active,
5540,Standard,Monthly,40,Active,
5541,Standard,Annual,40,Active,
5542,Basic,Monthly,20,Active,
5543,Standard,Monthly,40,Active,
5544,Basic,Annual,20,Active,
5545,Basic,Annual,20,Active,
5546,Basic,Monthly,20,Active,
5547,Basic,Monthly,20,Active,
5548,Premium,Monthly,70,Active,
5549,Premium,Annual,70,Active,
5550,Standard,Annual,40,Active,
5551,Standard,Annual,40,Active,
5552,Standard,Annual,40,Active,
5553,Premium,Monthly,70,Active,
5554,Standard,Monthly,40,Active,
5555,Premium,Monthly,70,Active,
5556,Standard,Monthly,40,Active,
5557,Premium,Monthly,70,Active,
5558,Premium,Annual,70,Active,
5559,Premium,Annual,70,Active,
5560,Basic,Annual,20,Active,
5561,Basic,Monthly,20,Active,
5562,Premium,Annual,70,Active,
5563,Basic,Annual,20,Active,
5564,Premium,Monthly,70,Active,
5565,Standard,Monthly,40,Active,
5566,Basic,Monthly,20,Active,
5567,Standard,Annual,40,Active,
5568,Basic,Monthly,20,Active,
5569,Basic,Monthly,20,Active,
5570,Standard,Annual,40,Active,
5571,Premium,Annual,70,Active,
5572,Standard,Annual,40,Active,
5573,Standard,Annual,40,Active,
5574,Basic,Annual,20,Active,
5575,Basic,Annual,20,Active,
5576,Basic,Monthly,20,Active,
5577,Standard,Monthly,40,Active,
5578,Premium,Annual,70,Active,
5579,Premium,Annual,70,Active,
5580,Standard,Monthly,40,Active,
5581,Standard,Monthly,40,Active,
5582,Premium,Annual,70,Active,
5583,Basic,Annual,20,Active,
5584,Premium,Annual,70,Active,
5585,Standard,Annual,40,Active,
5586,Basic,Monthly,20,Active,
5587,Basic,Annual,20,Active,
5588,Premium,Annual,70,Active,
5589,Premium,Monthly,70,Active,
5590,Standard,Annual,40,Active,
5591,Premium,Monthly,70,Active,
5592,Standard,Monthly,40,Active,
5593,Standard,Annual,40,Active,
5594,Basic,Monthly,20,Active,
5595,Standard,Monthly,40,Active,
5596,Standard,Annual,40,Active,
5597,Basic,Annual,20,Active,
5598,Basic,Annual,20,Active,
5599,Premium,Annual,70,Active,
5600,Premium,Annual,70,Active,
5601,Basic,Monthly,20,Active,
5602,Standard,Annual,40,Active,
5603,Premium,Annual,70,Active,
5604,Basic,Monthly,20,Active,
5605,Basic,Annual,20,Active,
5606,Basic,Annual,20,Active,
5607,Standard,Annual,40,Active,
5608,Premium,Monthly,70,Active,
5609,Premium,Monthly,70,Active,
5610,Premium,Annual,70,Active,
5611,Standard,Monthly,40,Active,
5612,Basic,Monthly,20,Active,
5613,Standard,Annual,40,Active,
5614,Basic,Annual,20,Active,
5615,Standard,Annual,40,Active,
5616,Basic,Annual,20,Active,
5617,Basic,Annual,20,Active,
5618,Standard,Monthly,40,Active,
5619,Basic,Monthly,20,Active,
5620,Basic,Annual,20,Active,
5621,Standard,Monthly,40,Active,
5622,Premium,Monthly,70,Active,
5623,Basic,Monthly,20,Active,
5624,Standard,Monthly,40,Active,
5625,Basic,Annual,20,Active,
5626,Basic,Annual,20,Active,
5627,Basic,Annual,20,Active,
5628,Basic,Annual,20,Active,
5629,Standard,Monthly,40,Active,
5630,Basic,Annual,20,Active,
5631,Premium,Monthly,70,Active,
5632,Standard,Monthly,40,Active,
5633,Basic,Monthly,20,Active,
5634,Premium,Monthly,70,Active,
5635,Standard,Monthly,40,Active,
5636,Standard,Monthly,40,Active,
5637,Premium,Monthly,70,Active,
5638,Standard,Monthly,40,Active,
5639,Basic,Monthly,20,Active,
5640,Standard,Monthly,40,Active,
5641,Standard,Monthly,40,Active,
5642,Premium,Monthly,70,Active,
5643,Premium,Monthly,70,Active,
5644,Standard,Annual,40,Active,
5645,Premium,Monthly,70,Active,
5646,Standard,Annual,40,Active,
5647,Premium,Monthly,70,Active,
5648,Premium,Monthly,70,Active,
5649,Basic,Monthly,20,Active,
5650,Basic,Monthly,20,Active,
5651,Standard,Annual,40,Active,
5652,Premium,Annual,70,Active,
5653,Standard,Monthly,40,Active,
5654,Basic,Monthly,20,Active,
5655,Basic,Annual,20,Active,
5656,Standard,Annual,40,Active,
5657,Standard,Annual,40,Active,
5658,Basic,Monthly,20,Active,
5659,Basic,Annual,20,Active,
5660,Premium,Monthly,70,Active,
5661,Standard,Monthly,40,Active,
5662,Basic,Annual,20,Active,
5663,Standard,Annual,40,Active,
5664,Premium,Annual,70,Active,
5665,Premium,Monthly,70,Active,
5666,Basic,Annual,20,Active,
5667,Basic,Monthly,20,Active,
5668,Basic,Monthly,20,Active,
5669,Basic,Monthly,20,Active,
5670,Premium,Annual,70,Active,
5671,Premium,Annual,70,Active,
5672,Standard,Annual,40,Active,
5673,Premium,Annual,70,Active,
5674,Standard,Monthly,40,Active,
5675,Standard,Annual,40,Active,
5676,Standard,Annual,40,Active,
5677,Premium,Monthly,70,Active,
5678,Basic,Monthly,20,Active,
5679,Standard,Annual,40,Active,
5680,Basic,Annual,20,Active,
5681,Basic,Annual,20,Active,
5682,Standard,Monthly,40,Active,
5683,Standard,Annual,40,Active,
5684,Standard,Monthly,40,Active,
5685,Premium,Annual,70,Active,
5686,Basic,Annual,20,Active,
5687,Basic,Monthly,20,Active,
5688,Basic,Monthly,20,Active,
5689,Basic,Annual,20,Active,
5690,Basic,Annual,20,Active,
5691,Premium,Annual,70,Active,
5692,Standard,Annual,40,Active,
5693,Basic,Monthly,20,Active,
5694,Standard,Monthly,40,Active,
5695,Basic,Annual,20,Active,
5696,Standard,Annual,40,Active,
5697,Standard,Annual,40,Active,
5698,Premium,Annual,70,Active,
5699,Basic,Monthly,20,Active,
5700,Premium,Annual,70,Active,
5701,Premium,Monthly,70,Active,
5702,Premium,Monthly,70,Active,
5703,Standard,Monthly,40,Active,
5704,Premium,Monthly,70,Active,
5705,Standard,Annual,40,Active,
5706,Premium,Annual,70,Active,
5707,Basic,Annual,20,Active,
5708,Premium,Annual,70,Active,
5709,Premium,Monthly,70,Active,
5710,Premium,Monthly,70,Active,
5711,Basic,Annual,20,Active,
5712,Premium,Annual,70,Active,
5713,Standard,Annual,40,Active,
5714,Premium,Monthly,70,Active,
5715,Basic,Annual,20,Active,
5716,Premium,Annual,70,Active,
5717,Basic,Annual,20,Active,
5718,Standard,Monthly,40,Active,
5719,Basic,Monthly,20,Active,
5720,Standard,Monthly,40,Active,
5721,Basic,Monthly,20,Active,
5722,Standard,Annual,40,Active,
5723,Basic,Annual,20,Active,
5724,Basic,Monthly,20,Active,
5725,Premium,Annual,70,Active,
5726,Standard,Annual,40,Active,
5727,Premium,Monthly,70,Active,
5728,Basic,Monthly,20,Active,
5729,Premium,Monthly,70,Active,
5730,Basic,Annual,20,Active,
5731,Standard,Monthly,40,Active,
5732,Premium,Monthly,70,Active,
5733,Standard,Monthly,40,Active,
5734,Premium,Annual,70,Active,
5735,Standard,Monthly,40,Active,
5736,Basic,Annual,20,Active,
5737,Premium,Annual,70,Active,
5738,Standard,Annual,40,Active,
5739,Basic,Annual,20,Active,
5740,Premium,Monthly,70,Active,
5741,Standard,Monthly,40,Active,
5742,Premium,Annual,70,Active,
5743,Premium,Monthly,70,Active,
5744,Premium,Monthly,70,Active,
5745,Basic,Monthly,20,Active,
5746,Basic,Monthly,20,Active,
5747,Premium,Monthly,70,Active,
5748,Premium,Annual,70,Active,
5749,Premium,Annual,70,Active,
5750,Standard,Monthly,40,Active,
5751,Standard,Annual,40,Active,
5752,Premium,Annual,70,Active,
5753,Premium,Annual,70,Active,
5754,Standard,Annual,40,Active,
5755,Premium,Monthly,70,Active,
5756,Basic,Monthly,20,Active,
5757,Basic,Monthly,20,Active,
5758,Standard,Monthly,40,Active,
5759,Premium,Monthly,70,Active,
5760,Premium,Annual,70,Active,
5761,Basic,Annual,20,Active,
5762,Premium,Monthly,70,Active,
5763,Standard,Monthly,40,Active,
5764,Basic,Annual,20,Active,
5765,Standard,Annual,40,Active,
5766,Premium,Annual,70,Active,
5767,Premium,Monthly,70,Active,
5768,Basic,Annual,20,Active,
5769,Basic,Monthly,20,Active,
5770,Standard,Monthly,40,Active,
5771,Premium,Monthly,70,Active,
5772,Premium,Monthly,70,Active,
5773,Basic,Annual,20,Active,
5774,Basic,Annual,20,Active,
5775,Standard,Annual,40,Active,
5776,Standard,Monthly,40,Active,
5777,Standard,Annual,40,Active,
5778,Standard,Annual,40,Active,
5779,Standard,Annual,40,Active,
5780,Basic,Monthly,20,Active,
5781,Basic,Annual,20,Active,
5782,Basic,Monthly,20,Active,
5783,Basic,Annual,20,Active,
5784,Premium,Annual,70,Active,
5785,Standard,Monthly,40,Active,
5786,Basic,Annual,20,Active,
5787,Basic,Monthly,20,Active,
5788,Premium,Annual,70,Active,
5789,Premium,Annual,70,Active,
5790,Premium,Annual,70,Active,
5791,Basic,Monthly,20,Active,
5792,Premium,Annual,70,Active,
5793,Standard,Annual,40,Active,
5794,Premium,Monthly,70,Active,
5795,Standard,Annual,40,Active,
5796,Standard,Annual,40,Active,
5797,Basic,Annual,20,Active,
5798,Premium,Monthly,70,Active,
5799,Premium,Monthly,70,Active,
5800,Premium,Annual,70,Active,
5801,Basic,Monthly,20,Active,
5802,Premium,Monthly,70,Active,
5803,Basic,Annual,20,Active,
5804,Standard,Annual,40,Active,
5805,Basic,Annual,20,Active,
5806,Premium,Annual,70,Active,
5807,Premium,Annual,70,Active,
5808,Standard,Annual,40,Active,
5809,Premium,Annual,70,Active,
5810,Premium,Monthly,70,Active,
5811,Premium,Annual,70,Active,
5812,Basic,Annual,20,Active,
5813,Premium,Monthly,70,Active,
5814,Basic,Annual,20,Active,
5815,Premium,Annual,70,Active,
5816,Premium,Annual,70,Active,
5817,Premium,Monthly,70,Active,
5818,Premium,Monthly,70,Active,
5819,Basic,Annual,20,Active,
5820,Premium,Annual,70,Active,
5821,Basic,Monthly,20,Active,
5822,Premium,Annual,70,Active,
5823,Premium,Monthly,70,Active,
5824,Basic,Annual,20,Active,
5825,Standard,Monthly,40,Active,
5826,Standard,Annual,40,Active,
5827,Premium,Annual,70,Active,
5828,Basic,Annual,20,Active,
5829,Premium,Monthly,70,Active,
5830,Premium,Annual,70,Active,
5831,Standard,Annual,40,Active,
5832,Premium,Annual,70,Active,
5833,Premium,Annual,70,Active,
5834,Premium,Monthly,70,Active,
5835,Premium,Annual,70,Active,
5836,Premium,Monthly,70,Active,
5837,Basic,Monthly,20,Active,
5838,Basic,Monthly,20,Active,
5839,Basic,Monthly,20,Active,
5840,Basic,Annual,20,Active,
5841,Basic,Annual,20,Active,
5842,Premium,Annual,70,Active,
5843,Premium,Monthly,70,Active,
5844,Standard,Monthly,40,Active,
5845,Standard,Monthly,40,Active,
5846,Standard,Annual,40,Active,
5847,Standard,Annual,40,Active,
5848,Basic,Annual,20,Active,
5849,Premium,Monthly,70,Active,
5850,Premium,Annual,70,Active,
5851,Standard,Monthly,40,Active,
5852,Premium,Monthly,70,Active,
5853,Premium,Monthly,70,Active,
5854,Basic,Annual,20,Active,
5855,Premium,Annual,70,Active,
5856,Premium,Annual,70,Active,
5857,Basic,Annual,20,Active,
5858,Basic,Monthly,20,Active,
5859,Standard,Annual,40,Active,
5860,Premium,Annual,70,Active,
5861,Standard,Annual,40,Active,
5862,Premium,Monthly,70,Active,
5863,Premium,Annual,70,Active,
5864,Premium,Monthly,70,Active,
5865,Basic,Annual,20,Active,
5866,Basic,Annual,20,Active,
5867,Basic,Annual,20,Active,
5868,Basic,Annual,20,Active,
5869,Basic,Monthly,20,Active,
5870,Premium,Monthly,70,Active,
5871,Standard,Monthly,40,Active,
5872,Basic,Annual,20,Active,
5873,Basic,Annual,20,Active,
5874,Standard,Annual,40,Active,
5875,Premium,Annual,70,Active,
5876,Premium,Annual,70,Active,
5877,Standard,Annual,40,Active,
5878,Basic,Annual,20,Active,
5879,Premium,Monthly,70,Active,
5880,Standard,Annual,40,Active,
5881,Premium,Annual,70,Active,
5882,Standard,Monthly,40,Active,
5883,Basic,Monthly,20,Active,
5884,Basic,Annual,20,Active,
5885,Premium,Annual,70,Active,
5886,Premium,Monthly,70,Active,
5887,Standard,Monthly,40,Active,
5888,Standard,Annual,40,Active,
5889,Basic,Monthly,20,Active,
5890,Premium,Monthly,70,Active,
5891,Standard,Monthly,40,Active,
5892,Premium,Monthly,70,Active,
5893,Standard,Annual,40,Active,
5894,Standard,Annual,40,Active,
5895,Premium,Annual,70,Active,
5896,Premium,Annual,70,Active,
5897,Premium,Annual,70,Active,
5898,Standard,Monthly,40,Active,
5899,Premium,Monthly,70,Active,
5900,Standard,Monthly,40,Active,
5901,Basic,Annual,20,Active,
5902,Basic,Annual,20,Active,
5903,Standard,Annual,40,Active,
5904,Premium,Monthly,70,Active,
5905,Premium,Monthly,70,Active,
5906,Basic,Monthly,20,Active,
5907,Standard,Monthly,40,Active,
5908,Standard,Annual,40,Active,
5909,Premium,Monthly,70,Active,
5910,Standard,Annual,40,Active,
5911,Premium,Annual,70,Active,
5912,Premium,Annual,70,Active,
5913,Standard,Monthly,40,Active,
5914,Standard,Monthly,40,Active,
5915,Standard,Monthly,40,Active,
5916,Premium,Monthly,70,Active,
5917,Premium,Annual,70,Active,
5918,Basic,Monthly,20,Active,
5919,Premium,Annual,70,Active,
5920,Standard,Annual,40,Active,
5921,Standard,Annual,40,Active,
5922,Premium,Monthly,70,Active,
5923,Basic,Annual,20,Active,
5924,Basic,Annual,20,Active,
5925,Premium,Monthly,70,Active,
5926,Premium,Annual,70,Active,
5927,Premium,Monthly,70,Active,
5928,Basic,Annual,20,Active,
5929,Basic,Annual,20,Active,
5930,Standard,Annual,40,Active,
5931,Premium,Annual,70,Active,
5932,Standard,Monthly,40,Active,
5933,Premium,Monthly,70,Active,
5934,Premium,Annual,70,Active,
5935,Basic,Annual,20,Active,
5936,Standard,Annual,40,Active,
5937,Basic,Monthly,20,Active,
5938,Basic,Annual,20,Active,
5939,Basic,Annual,20,Active,
5940,Basic,Monthly,20,Active,
5941,Basic,Annual,20,Active,
5942,Premium,Monthly,70,Active,
5943,Standard,Annual,40,Active,
5944,Basic,Annual,20,Active,
5945,Premium,Annual,70,Active,
5946,Premium,Monthly,70,Active,
5947,Standard,Monthly,40,Active,
5948,Basic,Monthly,20,Active,
5949,Premium,Annual,70,Active,
5950,Basic,Annual,20,Active,
5951,Premium,Monthly,70,Active,
5952,Premium,Annual,70,Active,
5953,Standard,Monthly,40,Active,
5954,Standard,Monthly,40,Active,
5955,Premium,Annual,70,Active,
5956,Premium,Annual,70,Active,
5957,Standard,Annual,40,Active,
5958,Standard,Monthly,40,Active,
5959,Standard,Annual,40,Active,
5960,Standard,Monthly,40,Active,
5961,Standard,Monthly,40,Active,
5962,Basic,Annual,20,Active,
5963,Premium,Monthly,70,Active,
5964,Standard,Annual,40,Active,
5965,Premium,Monthly,70,Active,
5966,Standard,Monthly,40,Active,
5967,Basic,Monthly,20,Active,
5968,Premium,Monthly,70,Active,
5969,Basic,Monthly,20,Active,
5970,Basic,Monthly,20,Active,
5971,Standard,Monthly,40,Active,
5972,Standard,Annual,40,Active,
5973,Standard,Monthly,40,Active,
5974,Basic,Monthly,20,Active,
5975,Basic,Annual,20,Active,
5976,Premium,Annual,70,Active,
5977,Basic,Annual,20,Active,
5978,Standard,Annual,40,Active,
5979,Basic,Monthly,20,Active,
5980,Premium,Monthly,70,Active,
5981,Premium,Annual,70,Active,
5982,Basic,Annual,20,Active,
5983,Basic,Annual,20,Active,
5984,Standard,Monthly,40,Active,
5985,Standard,Annual,40,Active,
5986,Premium,Annual,70,Active,
5987,Standard,Monthly,40,Active,
5988,Basic,Monthly,20,Active,
5989,Premium,Annual,70,Active,
5990,Standard,Monthly,40,Active,
5991,Premium,Annual,70,Active,
5992,Premium,Annual,70,Active,
5993,Premium,Monthly,70,Active,
5994,Standard,Monthly,40,Active,
5995,Basic,Monthly,20,Active,
5996,Basic,Monthly,20,Active,
5997,Premium,Monthly,70,Active,
5998,Basic,Annual,20,Active,
5999,Basic,Annual,20,Active,
6000,Premium,Annual,70,Active,
6001,Basic,Annual,20,Active,
6002,Premium,Monthly,70,Active,
6003,Standard,Annual,40,Active,
6004,Standard,Annual,40,Active,
6005,Basic,Annual,20,Active,
6006,Premium,Annual,70,Active,
6007,Premium,Annual,70,Active,
6008,Standard,Annual,40,Active,
6009,Standard,Annual,40,Active,
6010,Standard,Monthly,40,Active,
6011,Standard,Monthly,40,Active,
6012,Premium,Monthly,70,Active,
6013,Basic,Monthly,20,Active,
6014,Basic,Annual,20,Active,
6015,Premium,Monthly,70,Active,
6016,Premium,Monthly,70,Active,
6017,Premium,Annual,70,Active,
6018,Standard,Annual,40,Active,
6019,Premium,Annual,70,Active,
6020,Standard,Monthly,40,Active,
6021,Premium,Annual,70,Active,
6022,Premium,Monthly,70,Active,
6023,Premium,Monthly,70,Active,
6024,Standard,Monthly,40,Active,
6025,Basic,Monthly,20,Active,
6026,Premium,Annual,70,Active,
6027,Standard,Annual,40,Active,
6028,Standard,Annual,40,Active,
6029,Standard,Annual,40,Active,
6030,Basic,Monthly,20,Active,
6031,Standard,Annual,40,Active,
6032,Standard,Monthly,40,Active,
6033,Standard,Annual,40,Active,
6034,Standard,Annual,40,Active,
6035,Basic,Monthly,20,Active,
6036,Basic,Annual,20,Active,
6037,Standard,Annual,40,Active,
6038,Standard,Annual,40,Active,
6039,Basic,Monthly,20,Active,
6040,Standard,Monthly,40,Active,
6041,Basic,Annual,20,Active,
6042,Basic,Monthly,20,Active,
6043,Premium,Monthly,70,Active,
6044,Standard,Monthly,40,Active,
6045,Basic,Monthly,20,Active,
6046,Standard,Annual,40,Active,
6047,Basic,Annual,20,Active,
6048,Basic,Annual,20,Active,
6049,Standard,Monthly,40,Active,
6050,Standard,Monthly,40,Active,
6051,Basic,Annual,20,Active,
6052,Basic,Annual,20,Active,
6053,Premium,Monthly,70,Active,
6054,Standard,Annual,40,Active,
6055,Basic,Annual,20,Active,
6056,Basic,Annual,20,Active,
6057,Premium,Annual,70,Active,
6058,Basic,Monthly,20,Active,
6059,Standard,Annual,40,Active,
6060,Premium,Annual,70,Active,
6061,Standard,Monthly,40,Active,
6062,Standard,Annual,40,Active,
6063,Basic,Annual,20,Active,
6064,Premium,Monthly,70,Active,
6065,Premium,Monthly,70,Active,
6066,Standard,Annual,40,Active,
6067,Standard,Monthly,40,Active,
6068,Standard,Annual,40,Active,
6069,Standard,Monthly,40,Active,
6070,Premium,Annual,70,Active,
6071,Premium,Annual,70,Active,
6072,Premium,Annual,70,Active,
6073,Standard,Annual,40,Active,
6074,Premium,Annual,70,Active,
6075,Standard,Monthly,40,Active,
6076,Basic,Monthly,20,Active,
6077,Premium,Annual,70,Active,
6078,Standard,Annual,40,Active,
6079,Premium,Annual,70,Active,
6080,Basic,Annual,20,Active,
6081,Basic,Annual,20,Active,
6082,Basic,Annual,20,Active,
6083,Standard,Annual,40,Active,
6084,Standard,Annual,40,Active,
