customer_id,signup_date,age,province,segment,acquisition_channel,plan_type,contract_type,price_per_month,status,churn_date,login_count_mean,login_count_std,login_count_last,active_days_mean,active_days_std,total_usage_hours_mean,total_usage_hours_std,total_usage_hours_last,num_features_used_mean,heavy_feature_usage_mean,num_sessions_mobile_mean,num_sessions_web_mean,days_late_mean,days_late_max,failed_payment_sum,amount_paid_mean,ticket_count,avg_satisfaction_score,avg_resolution_time_hours,cancelled,no_usage_2mo,failed_payments_3mo,churn
5919,2021-07-07,59,BC,Enterprise,Sales Team,Premium,Annual,70,Active,,32.583333333333336,7.6948128585129485,30,11.125,4.215009412543,19.334099823098075,6.917218985263505,20.384310453110448,3.6666666666666665,0.26087106335693927,6.791666666666667,15.0,1.7916666666666667,7,0,70.0,,,,0,0,0,0
5920,2020-08-30,54,NS,Small Business,Referral,Standard,Annual,40,Active,,31.708333333333332,11.719471596140911,33,10.208333333333334,3.8332545675587664,16.883221932869358,7.254750388914188,19.40567286675021,3.5833333333333335,0.3317628169834355,7.041666666666667,15.458333333333334,1.625,6,2,36.666666666666664,3.0,2.6666666666666665,6.790805508697072,0,0,0,0
5921,2020-06-14,70,ON,Individual,Organic,Standard,Annual,40,Active,,29.833333333333332,9.058585486404196,14,9.0,4.180701002172389,20.92239648384559,6.431987072675298,18.850898031444338,3.2916666666666665,0.3284999107016761,6.25,15.583333333333334,2.3333333333333335,7,1,38.333333333333336,1.0,4.0,5.734962098702204,0,0,0,0
5922,2020-07-05,39,BC,Individual,Sales Team,Premium,Monthly,70,Active,,27.458333333333332,9.417740736488245,42,11.0,3.3492374213166536,17.380255848237983,8.92157968057257,24.537612668108995,2.875,0.24371194098738835,5.958333333333333,15.416666666666666,2.125,8,0,70.0,2.0,2.0,16.280785155904994,0,0,0,0
5923,2020-05-01,59,NS,Individual,Referral,Basic,Annual,20,Active,,29.708333333333332,12.60944837833111,18,9.375,4.381904489662199,17.39746907579192,8.224123973314613,11.793412203856152,3.5416666666666665,0.2992657859733554,7.875,14.375,1.875,8,2,18.333333333333332,3.0,3.6666666666666665,14.818949966504716,0,0,0,0
5924,2022-11-15,29,AB,Individual,Organic,Basic,Annual,20,Active,,30.541666666666668,12.721017072636874,24,8.0,4.0216803755990185,20.396198104702556,6.4562735525124175,4.207991276205721,3.2083333333333335,0.2711983364961449,8.125,15.708333333333334,1.6666666666666667,7,2,18.333333333333332,,,,0,0,0,0
5925,2022-10-27,59,ON,Small Business,Referral,Premium,Monthly,70,Active,,28.375,7.08834008900471,36,8.833333333333334,4.904892558914288,18.597833292695856,9.317490786012582,18.532207166307725,4.291666666666667,0.252285943484225,7.583333333333333,14.291666666666666,2.2083333333333335,7,1,67.08333333333333,2.0,2.5,26.630066250078432,0,0,0,0
5926,2022-02-04,30,SK,Enterprise,Sales Team,Premium,Annual,70,Active,,31.625,10.192974989198921,38,9.125,3.6631241121301867,18.53045095084545,10.253120630386295,21.35667772257853,3.75,0.3119036695162412,7.291666666666667,14.583333333333334,1.7083333333333333,8,1,67.08333333333333,2.0,3.0,12.278809173047232,0,0,0,0
5927,2022-08-11,28,QC,Individual,Referral,Premium,Monthly,70,Active,,29.916666666666668,9.833026278674406,39,10.0,3.3751006426218,20.079593898339155,7.6424997580440595,25.036976647868933,2.6666666666666665,0.2968526435003504,9.083333333333334,13.958333333333334,2.5,7,1,67.08333333333333,,,,0,0,0,0
5928,2020-01-11,71,ON,Small Business,Referral,Basic,Annual,20,Active,,31.708333333333332,10.010773182434258,38,10.0,4.606233961095314,19.52914591843894,7.328378267490142,12.030266376005102,3.5416666666666665,0.24822739043649322,7.125,13.333333333333334,1.5416666666666667,8,1,19.166666666666668,,,,0,0,0,0
5929,2022-04-21,33,NS,Small Business,Paid Ads,Basic,Annual,20,Active,,28.916666666666668,8.57152346393298,36,9.958333333333334,4.629575684065738,23.97275101067142,6.439538099274762,24.950316064661976,3.4583333333333335,0.2935578347518543,7.875,14.125,2.625,8,0,20.0,,,,0,0,0,0
5930,2020-03-06,25,QC,Enterprise,Organic,Standard,Annual,40,Active,,27.791666666666668,6.890315615076156,15,10.041666666666666,3.629338982414754,17.84593942193094,7.241058768630891,29.522972074540554,3.25,0.36221762267041346,7.458333333333333,16.25,1.9166666666666667,7,1,38.333333333333336,1.0,3.0,11.470438780123578,0,0,0,0
5931,2022-01-19,57,AB,Small Business,Paid Ads,Premium,Annual,70,Active,,31.708333333333332,10.390125607755063,39,8.041666666666666,3.3032153856595503,20.4053525862947,6.845497113183541,21.870533428866693,3.4166666666666665,0.26243383439355217,7.583333333333333,15.75,1.5416666666666667,5,4,58.333333333333336,,,,0,0,1,1
5932,2021-07-30,74,BC,Individual,Paid Ads,Standard,Monthly,40,Active,,30.458333333333332,8.587043661271306,30,10.625,4.157889305676725,18.572311623422493,8.549418649089095,30.70998222860888,3.5416666666666665,0.2912351928642776,7.25,14.833333333333334,1.5,6,2,36.666666666666664,1.0,5.0,12.101389865328125,0,0,0,0
5933,2022-08-22,57,AB,Individual,Organic,Premium,Monthly,70,Active,,35.5,11.632039710475844,31,9.5,3.5015524507305886,22.024779011817852,9.136050931576081,28.35106681561747,4.083333333333333,0.3114968296968201,7.958333333333333,15.0,2.25,7,2,64.16666666666667,,,,0,0,0,0
5934,2021-05-04,62,MB,Individual,Sales Team,Premium,Annual,70,Active,,30.625,12.161280324473848,17,10.083333333333334,2.8729119701803945,19.990081553895816,8.534535571433453,23.5398957139066,3.25,0.3260534102591426,7.208333333333333,13.458333333333334,2.0833333333333335,6,0,70.0,1.0,5.0,5.518653035547378,0,0,0,0
5935,2022-02-03,19,AB,Small Business,Organic,Basic,Annual,20,Active,,29.125,6.222766754985802,31,10.041666666666666,4.388514323893053,22.422000641946365,5.108438030802468,15.870592453185685,3.875,0.2838136240703185,7.916666666666667,14.083333333333334,1.5,11,1,19.166666666666668,,,,0,0,0,0
5936,2022-06-11,47,SK,Individual,Referral,Standard,Annual,40,Active,,28.75,11.561743512268306,37,10.041666666666666,3.4575584080283495,20.497250665161918,7.3734542354533374,7.830054095255701,4.291666666666667,0.2756108825886261,8.791666666666666,15.75,2.1666666666666665,7,0,40.0,,,,0,0,0,0
5937,2021-03-02,47,MB,Small Business,Referral,Basic,Monthly,20,Active,,30.333333333333332,9.462358685024467,45,8.916666666666666,4.529292743202099,20.914752241252312,10.326724435019486,16.466454361737497,3.9583333333333335,0.2598490741688823,8.25,12.958333333333334,1.875,6,1,19.166666666666668,1.0,4.0,18.51699485135001,0,0,0,0
5938,2022-02-01,29,ON,Enterprise,Referral,Basic,Annual,20,Active,,27.708333333333332,10.272289303569671,19,7.791666666666667,3.476369503884222,18.64405338526267,6.7322690416778475,7.866557568683039,3.25,0.2832139333016153,7.791666666666667,14.041666666666666,1.7916666666666667,8,1,19.166666666666668,,,,0,0,0,0
5939,2020-10-11,27,SK,Small Business,Sales Team,Basic,Annual,20,Active,,29.583333333333332,8.914651675346246,28,9.208333333333334,3.6946396737490623,19.543145219858314,7.168253531250828,20.446009546327243,3.6666666666666665,0.24598861972784591,8.541666666666666,15.333333333333334,1.875,6,0,20.0,,,,0,0,0,0
5940,2022-03-05,61,BC,Enterprise,Organic,Basic,Monthly,20,Active,,29.125,9.003924265225303,31,8.375,3.8764898959037,21.70458907384628,7.611830510047843,16.891848115867198,3.25,0.3084098954070227,7.25,12.125,1.7083333333333333,7,2,18.333333333333332,1.0,4.0,4.128150398911091,0,0,0,0
5941,2021-03-11,28,QC,Enterprise,Paid Ads,Basic,Annual,20,Active,,30.583333333333332,9.582214805550445,32,9.333333333333334,4.00723982492847,18.12885080297706,6.5047202760864336,25.108951228847307,4.458333333333333,0.2880126668147452,6.583333333333333,16.083333333333332,2.4583333333333335,7,3,17.5,,,,0,0,0,0
5942,2021-09-10,32,AB,Enterprise,Sales Team,Premium,Monthly,70,Active,,34.208333333333336,11.045279009866478,26,9.583333333333334,3.7522939843417835,18.937866959713798,10.010246126383676,2.363073934329737,3.5,0.31508616765215214,6.75,14.166666666666666,2.875,7,3,61.25,3.0,3.0,28.382594407992183,0,0,0,0
5943,2020-12-11,33,ON,Individual,Referral,Standard,Annual,40,Active,,34.291666666666664,11.659961841486771,34,8.916666666666666,4.500402558483607,20.82468383228881,8.408785451909367,23.995135814664977,4.125,0.29197820545128933,6.458333333333333,15.5,1.5416666666666667,5,1,38.333333333333336,,,,0,0,0,0
5944,2022-06-14,34,NB,Individual,Referral,Basic,Annual,20,Active,,29.958333333333332,7.898701966375436,30,9.333333333333334,3.9854808958285686,20.007375617001774,6.914124402947302,11.226578603533603,3.125,0.29447149352503815,7.708333333333333,14.041666666666666,1.4583333333333333,7,2,18.333333333333332,3.0,4.0,33.30442435752744,0,0,0,0
5945,2020-07-18,43,MB,Individual,Sales Team,Premium,Annual,70,Active,,28.625,11.6088890229783,35,10.041666666666666,3.368384552386147,18.88516271912424,8.013639247399253,14.73621323624858,2.7916666666666665,0.2776683375931491,7.958333333333333,15.041666666666666,3.1666666666666665,10,2,64.16666666666667,1.0,5.0,9.512929582791998,0,0,0,0
5946,2020-03-25,19,SK,Enterprise,Paid Ads,Premium,Monthly,70,Active,,29.833333333333332,12.57556867645483,20,10.125,3.8256855026540526,18.90042274215788,8.47267919875467,14.848457630185136,2.9583333333333335,0.23721229776321315,6.5,14.416666666666666,2.0833333333333335,8,0,70.0,2.0,4.0,25.109125603703852,0,0,0,0
5947,2022-03-27,67,SK,Small Business,Paid Ads,Standard,Monthly,40,Active,,29.083333333333332,11.88318749021222,22,8.958333333333334,3.2097564131697065,21.084873795122498,7.615944380196478,19.375259531419957,3.8333333333333335,0.2439842807385791,7.125,14.0,2.2083333333333335,9,1,38.333333333333336,2.0,3.5,20.028021043334153,0,0,0,0
5948,2021-10-19,29,AB,Individual,Organic,Basic,Monthly,20,Active,,32.208333333333336,8.06484139129014,29,9.958333333333334,4.091126842396812,19.38006188807852,10.204035490060825,8.051338412556472,4.208333333333333,0.2884040326457766,7.625,13.5,2.375,7,1,19.166666666666668,,,,0,0,0,0
5949,2022-01-13,68,MB,Individual,Referral,Premium,Annual,70,Active,,28.875,13.079398005027334,15,8.541666666666666,3.682852942638553,18.85338989945098,8.118178063105944,23.082452199545543,3.8333333333333335,0.28726639933440873,8.083333333333334,14.375,1.875,8,2,64.16666666666667,2.0,2.0,47.64982079465222,0,0,0,0
5950,2022-04-20,43,ON,Individual,Sales Team,Basic,Annual,20,Active,,28.25,10.493269064127437,27,8.125,3.591203019941198,21.0065092109924,7.318469553766206,9.515759603917433,3.25,0.3386611252820808,8.416666666666666,13.125,1.875,8,0,20.0,,,,0,0,0,0
5951,2020-02-20,40,ON,Small Business,Organic,Premium,Monthly,70,Active,,29.958333333333332,11.2307000310936,38,10.666666666666666,4.631336239393425,18.93886630674933,9.663174763378558,20.22211208252134,3.875,0.2674838491625918,7.875,14.333333333333334,2.0,6,3,61.25,1.0,3.0,35.04915252089293,0,0,0,0
5952,2022-02-19,35,SK,Enterprise,Referral,Premium,Annual,70,Active,,29.958333333333332,9.134165041999886,22,8.666666666666666,3.6075604989553796,22.18310819855667,7.130293572302871,28.673903886256323,3.3333333333333335,0.3486461323481249,7.541666666666667,14.833333333333334,1.7916666666666667,7,0,70.0,1.0,2.0,9.360411689058322,0,0,0,0
5953,2021-06-23,49,NB,Individual,Sales Team,Standard,Monthly,40,Active,,29.0,11.909075822939483,33,8.875,4.954685968200029,20.220697984145815,7.263052314814014,15.351354972949196,3.5,0.33661124301387496,8.25,13.416666666666666,2.4583333333333335,12,0,40.0,2.0,3.0,38.001561426899755,0,0,0,0
5954,2021-09-03,66,MB,Individual,Referral,Standard,Monthly,40,Active,,30.666666666666668,9.751997194183472,22,9.625,4.250958971092645,19.84072081685838,8.530056422828046,26.081679160819306,3.5416666666666665,0.2764681996600622,8.166666666666666,17.0,2.375,7,0,40.0,1.0,2.0,74.98086238787147,0,0,0,0
5955,2022-12-02,55,ON,Small Business,Organic,Premium,Annual,70,Active,,28.375,9.721390578647105,22,9.916666666666666,4.726582244089796,22.22217917673434,7.127121800107163,9.02314016899352,3.5833333333333335,0.3282120181420881,7.458333333333333,15.166666666666666,2.2083333333333335,7,3,61.25,2.0,1.5,10.86292760006273,0,0,0,0
5956,2020-09-28,74,NS,Small Business,Organic,Premium,Annual,70,Active,,29.541666666666668,11.119818448106093,22,10.708333333333334,5.344474323738627,21.72979268222672,8.882433586034434,24.783829402170184,3.5416666666666665,0.29431517267744145,7.458333333333333,12.416666666666666,2.0,9,1,67.08333333333333,,,,0,0,0,0
5957,2021-12-11,64,NS,Individual,Referral,Standard,Annual,40,Active,,33.0,8.72278375988647,21,9.333333333333334,3.8410445439236707,20.565627613015568,5.800973235892127,14.875487776601886,3.5833333333333335,0.27795854780198365,6.5,13.958333333333334,1.875,6,2,36.666666666666664,4.0,2.75,11.518323680231312,0,0,0,0
5958,2020-07-05,20,AB,Small Business,Organic,Standard,Monthly,40,Active,,29.166666666666668,11.922454761341385,29,9.125,3.80288791864014,19.666639257907548,9.843792149924733,24.646761425411363,3.2916666666666665,0.3314000735090654,7.875,14.958333333333334,1.9583333333333333,8,2,36.666666666666664,2.0,3.5,14.964564337667921,0,0,0,0
5959,2022-12-20,55,SK,Small Business,Paid Ads,Standard,Annual,40,Active,,30.791666666666668,9.273520820367908,30,9.958333333333334,3.928482024203847,18.068824703932915,7.111468634344321,22.96618168964061,3.6666666666666665,0.2943035468432033,6.833333333333333,14.875,2.0416666666666665,5,3,35.0,3.0,2.6666666666666665,24.20696663991515,0,0,0,0
5960,2022-03-16,20,AB,Enterprise,Organic,Standard,Monthly,40,Active,,27.083333333333332,11.68766226733825,23,10.208333333333334,4.403350173858898,20.284364906657924,9.236760184786014,19.437893020885348,3.9166666666666665,0.2849953652973808,8.083333333333334,15.291666666666666,1.9166666666666667,7,1,38.333333333333336,2.0,1.5,50.57615463927282,0,0,0,0
5961,2021-12-15,47,QC,Enterprise,Paid Ads,Standard,Monthly,40,Active,,34.041666666666664,12.034295798355583,30,8.625,3.4617474853278813,20.470078819832313,8.736600918107614,14.566967781675825,2.75,0.2737272722878586,8.25,16.583333333333332,2.625,6,1,38.333333333333336,2.0,3.5,1.0336709230278434,0,0,0,0
5962,2021-05-05,18,ON,Individual,Organic,Basic,Annual,20,Active,,30.0,9.833394743114562,36,9.75,4.035171458024079,18.767431489364164,8.17807743520227,17.66771889892965,3.5416666666666665,0.28109238667203346,7.791666666666667,13.541666666666666,1.4166666666666667,10,2,18.333333333333332,1.0,5.0,9.460483725399682,0,0,0,0
5963,2022-12-06,47,BC,Individual,Paid Ads,Premium,Monthly,70,Active,,29.583333333333332,9.343291788726036,19,10.041666666666666,4.005204946899305,18.031120161327724,8.579415627690736,19.876358810683445,4.125,0.26665555363396926,7.375,15.75,2.3333333333333335,9,1,67.08333333333333,1.0,3.0,19.87901474447372,0,0,0,0
5964,2020-01-14,62,NS,Small Business,Sales Team,Standard,Annual,40,Active,,32.166666666666664,8.991138955112692,32,8.5,4.180701002172389,24.34232057934345,9.709544755858285,26.10358253660292,3.5,0.27346860204732165,7.666666666666667,13.791666666666666,1.7083333333333333,7,1,38.333333333333336,1.0,1.0,43.08625398216622,0,0,0,0
5965,2020-01-19,49,SK,Small Business,Paid Ads,Premium,Monthly,70,Active,,30.75,10.09627568010579,39,8.416666666666666,3.977290607902589,19.24722072651674,6.645209023735032,20.57499064508516,4.166666666666667,0.275322104402461,7.958333333333333,16.708333333333332,1.7916666666666667,6,2,64.16666666666667,,,,0,0,1,1
5966,2022-11-13,45,BC,Small Business,Sales Team,Standard,Monthly,40,Active,,27.875,11.026894000775913,22,9.458333333333334,3.3359591107215025,23.30295621957151,10.049897455942611,15.071915522626892,3.2916666666666665,0.3501018848897972,8.166666666666666,14.75,2.0833333333333335,8,3,35.0,2.0,2.5,23.62761235314238,0,0,0,0
5967,2020-11-23,38,SK,Small Business,Paid Ads,Basic,Monthly,20,Active,,30.833333333333332,11.653201339085985,40,11.333333333333334,4.6687366009741185,17.332770988441926,8.65914061387345,10.21626988026563,3.75,0.28399992278804104,7.291666666666667,13.791666666666666,1.8333333333333333,9,2,18.333333333333332,2.0,1.5,30.338233830488544,0,0,0,0
5968,2021-08-12,63,NS,Individual,Referral,Premium,Monthly,70,Active,,30.791666666666668,10.11232208600055,28,8.625,3.9979614370543795,19.763697380938957,9.042723829168775,20.34400142071918,3.5833333333333335,0.29818984528578535,7.208333333333333,14.583333333333334,1.7083333333333333,8,5,55.416666666666664,3.0,2.3333333333333335,25.19577213519854,0,0,0,0
5969,2022-06-21,30,MB,Small Business,Organic,Basic,Monthly,20,Active,,27.375,9.627011365220618,11,9.375,4.789594700108178,19.969782933578493,6.554576606693171,8.728502604587211,3.1666666666666665,0.27363064932695597,6.708333333333333,14.875,2.9166666666666665,10,3,17.5,1.0,2.0,42.76205422071125,0,0,0,0
5970,2020-06-05,44,AB,Small Business,Sales Team,Basic,Monthly,20,Active,,28.958333333333332,12.841776819586064,31,10.208333333333334,3.4386444076581753,19.37995445323651,7.822551779655735,9.091963845077569,3.9166666666666665,0.3338919952622563,7.041666666666667,15.458333333333334,1.9166666666666667,8,3,17.5,1.0,1.0,12.531993718046786,0,0,0,0
5971,2021-05-20,53,NS,Individual,Organic,Standard,Monthly,40,Active,,27.416666666666668,6.021098171297807,33,10.083333333333334,2.8729119701803945,20.40916614987251,8.505515688276052,7.846075019544601,3.625,0.2957215281018866,7.791666666666667,13.75,2.0416666666666665,7,2,36.666666666666664,1.0,4.0,54.60438548202056,0,0,0,0
5972,2021-07-15,24,ON,Enterprise,Organic,Standard,Annual,40,Active,,30.375,11.142603317701486,35,8.375,4.660775266729401,19.279858198278504,8.00136286874191,21.84597902829668,3.0416666666666665,0.2318871399761128,7.291666666666667,16.083333333333332,2.0416666666666665,7,1,38.333333333333336,,,,0,0,0,0
5973,2022-08-09,39,BC,Enterprise,Organic,Standard,Monthly,40,Active,,31.083333333333332,8.948726733168666,47,8.666666666666666,4.340573661412155,18.49990489540166,7.754019040673941,25.264435128108246,3.6666666666666665,0.3314778006182668,7.25,12.625,1.75,5,1,38.333333333333336,,,,0,0,0,0
5974,2021-02-07,27,ON,Individual,Organic,Basic,Monthly,20,Active,,30.958333333333332,9.461497108609816,39,8.833333333333334,4.00723982492847,19.304938296948343,8.768671061279433,25.31534092433821,3.6666666666666665,0.26208319941198377,7.958333333333333,13.791666666666666,2.3333333333333335,9,2,18.333333333333332,,,,0,0,0,0
5975,2020-10-17,56,NS,Enterprise,Referral,Basic,Annual,20,Active,,26.833333333333332,9.653414204161212,19,8.625,4.642080680414577,19.360589575405168,7.941614363693394,7.733525514042821,3.5833333333333335,0.24349166217524554,7.583333333333333,15.375,2.0,8,0,20.0,3.0,3.3333333333333335,33.61441897531001,0,0,0,0
5976,2022-05-02,70,BC,Small Business,Sales Team,Premium,Annual,70,Active,,32.0,8.361402004344777,25,8.708333333333334,4.5346891621258285,19.706194035679697,8.563182362634535,27.99441147910492,3.5416666666666665,0.27786221333505373,8.291666666666666,13.125,1.5833333333333333,6,1,67.08333333333333,1.0,1.0,8.72128659175357,0,0,0,0
5977,2021-02-12,32,MB,Individual,Sales Team,Basic,Annual,20,Active,,29.166666666666668,10.861446243146151,31,9.125,4.152657608976606,18.510880739791972,8.832946940433953,13.777659873005016,3.5833333333333335,0.2947931088237379,7.583333333333333,14.25,1.5416666666666667,6,3,17.5,,,,0,0,0,0
5978,2021-01-03,32,AB,Small Business,Organic,Standard,Annual,40,Active,,30.0,6.724387801454332,28,9.875,4.306844905900172,17.431574400567005,8.79525853452273,19.28966461769882,4.125,0.290939327386369,7.0,15.291666666666666,1.4583333333333333,7,1,38.333333333333336,1.0,3.0,10.378245161462814,0,0,0,0
5979,2021-02-22,21,ON,Enterprise,Organic,Basic,Monthly,20,Active,,28.041666666666668,12.963088623729554,11,10.416666666666666,4.363053046211789,21.15021400693444,8.079758319315044,21.59751194938072,3.4166666666666665,0.28668651895244407,8.333333333333334,13.291666666666666,1.5833333333333333,5,0,20.0,1.0,5.0,17.96139968135536,0,0,0,0
5980,2022-01-02,49,SK,Small Business,Organic,Premium,Monthly,70,Active,,30.375,8.565920849505906,40,8.708333333333334,4.964913122990228,19.860815304418008,7.939359272883798,15.661676782397244,3.5416666666666665,0.35245135522919774,7.833333333333333,12.958333333333334,1.4166666666666667,6,2,64.16666666666667,,,,0,0,0,0
5981,2022-08-10,40,AB,Enterprise,Organic,Premium,Annual,70,Active,,27.833333333333332,9.924351546735352,22,9.041666666666666,3.972505141777575,20.131784399329394,7.270687136753344,5.39294852058288,3.2083333333333335,0.2509051040368158,7.375,14.208333333333334,1.2916666666666667,4,1,67.08333333333333,1.0,1.0,18.60044747957309,0,0,0,0
5982,2021-06-16,72,BC,Small Business,Organic,Basic,Annual,20,Active,,30.25,10.9355821299892,46,9.041666666666666,3.5074971463828812,18.329757053134095,8.834980402903325,16.30082466312519,3.7916666666666665,0.24525754870887462,6.875,15.291666666666666,1.9583333333333333,9,2,18.333333333333332,,,,0,0,0,0
5983,2021-07-22,23,NB,Individual,Referral,Basic,Annual,20,Active,,32.041666666666664,8.99023221959916,39,9.166666666666666,2.7452198243597854,18.048868559441896,7.560141460607271,14.97762150921082,3.5833333333333335,0.27563341063133645,7.791666666666667,16.083333333333332,1.5416666666666667,6,0,20.0,,,,0,0,0,0
5984,2020-10-12,41,ON,Small Business,Sales Team,Standard,Monthly,40,Active,,31.416666666666668,11.780295510675467,52,8.5,3.989115626083164,17.562365830712192,9.800195522732274,22.16490828651845,3.1666666666666665,0.27869664933022825,7.541666666666667,15.375,2.5833333333333335,8,1,38.333333333333336,3.0,4.333333333333333,22.977054631146004,0,0,0,0
5985,2022-02-13,37,BC,Individual,Organic,Standard,Annual,40,Active,,28.75,8.221128664711381,25,9.125,3.745286893289148,21.14994685895446,6.200361977781854,16.07854866414013,3.9166666666666665,0.2440651357215826,7.791666666666667,12.375,1.6666666666666667,5,0,40.0,1.0,3.0,17.853443171376966,0,0,0,0
5986,2021-10-20,54,NB,Enterprise,Referral,Premium,Annual,70,Active,,30.458333333333332,11.033463592208012,35,9.5,4.83645576303827,21.570676438676106,8.404507541090526,5.133708594290491,3.7083333333333335,0.23163270487738175,7.916666666666667,13.291666666666666,1.1666666666666667,5,0,70.0,,,,0,0,0,0
5987,2020-11-23,37,SK,Individual,Organic,Standard,Monthly,40,Active,,31.25,8.077074373483423,38,9.625,4.178750593387829,20.774106242776515,9.154835240332202,11.08210361116858,4.291666666666667,0.30901550343259043,7.666666666666667,14.208333333333334,1.875,10,2,36.666666666666664,2.0,3.5,27.224722945061544,0,0,0,0
5988,2021-10-13,29,MB,Small Business,Paid Ads,Basic,Monthly,20,Active,,30.541666666666668,11.02952230691976,15,9.416666666666666,3.7173701160511508,20.65191056436207,6.553043537247621,26.691222753401163,3.7083333333333335,0.2891429350546137,6.875,15.166666666666666,2.5833333333333335,6,1,19.166666666666668,2.0,4.0,49.77622774035949,0,0,0,0
5989,2022-12-24,50,NB,Small Business,Referral,Premium,Annual,70,Active,,32.583333333333336,12.122263623693344,36,9.666666666666666,3.4473262060638374,16.596211883493172,7.057635593794126,12.796559017858138,3.875,0.28452598202103746,7.583333333333333,14.083333333333334,1.75,7,0,70.0,,,,0,0,0,0
5990,2021-08-01,45,NS,Individual,Organic,Standard,Monthly,40,Active,,28.041666666666668,9.575690083733397,34,9.708333333333334,5.652849736630856,22.878684161306555,9.251013616024345,27.32384902692875,4.583333333333333,0.2887092336431331,6.916666666666667,15.291666666666666,1.8333333333333333,11,1,38.333333333333336,,,,0,0,0,0
5991,2021-07-21,25,QC,Individual,Organic,Premium,Annual,70,Active,,29.875,9.209222692969023,49,8.458333333333334,4.159631742340187,20.93932054996896,6.66282605446779,23.50539737022193,3.3333333333333335,0.30050801494700397,8.041666666666666,14.208333333333334,2.3333333333333335,8,0,70.0,2.0,3.0,14.15368431376039,0,0,0,0
5992,2021-09-14,18,NS,Individual,Paid Ads,Premium,Annual,70,Active,,31.791666666666668,7.8406918875417055,41,9.166666666666666,3.305682415460393,20.196889250588637,9.135670925078113,27.437617712528706,2.875,0.3310862445719632,7.041666666666667,14.708333333333334,1.0833333333333333,6,1,67.08333333333333,1.0,3.0,0.3120263855104051,0,0,0,0
5993,2021-03-10,54,SK,Small Business,Sales Team,Premium,Monthly,70,Active,,29.166666666666668,9.173054427846369,37,9.0,3.694884830822671,20.582291798937348,6.974717850527485,24.24764799109221,3.2083333333333335,0.30499883061230804,8.458333333333334,12.875,1.7916666666666667,8,2,64.16666666666667,,,,0,0,0,0
5994,2021-12-01,39,NS,Enterprise,Paid Ads,Standard,Monthly,40,Active,,26.291666666666668,7.380816301423733,20,8.333333333333334,5.018805216094908,14.837240098660745,7.601573021353691,25.618774181754425,3.5833333333333335,0.28455418324770987,7.708333333333333,14.333333333333334,2.5,11,4,33.333333333333336,1.0,1.0,7.927080824782133,0,0,1,1
5995,2020-10-06,23,NB,Individual,Referral,Basic,Monthly,20,Active,,28.083333333333332,9.398966949093126,15,9.583333333333334,4.282590303793363,17.53059091477743,9.407801217076104,25.0886780434282,3.25,0.29841410252642564,8.083333333333334,15.083333333333334,1.6666666666666667,7,3,17.5,4.0,4.0,32.27336909334151,0,0,0,0
5996,2022-06-06,38,BC,Enterprise,Organic,Basic,Monthly,20,Active,,28.708333333333332,10.650491585579172,37,9.583333333333334,4.10637538963253,21.888679919636434,9.505676448601738,16.214920127835363,3.25,0.27560726992208223,7.458333333333333,14.916666666666666,1.2916666666666667,6,2,18.333333333333332,,,,0,0,0,0
5997,2020-07-22,49,SK,Individual,Referral,Premium,Monthly,70,Active,,30.916666666666668,11.458494728771111,31,7.833333333333333,4.239223336031451,19.122141201937904,10.205170486874756,13.448474781317302,2.7916666666666665,0.3211628135245452,7.375,14.916666666666666,1.875,7,2,64.16666666666667,2.0,3.5,14.46807528180569,0,0,0,0
5998,2022-06-13,52,NS,Individual,Sales Team,Basic,Annual,20,Active,,29.458333333333332,11.248107731357834,0,9.375,3.0618621784789726,19.33884263216107,8.536291130530644,25.23153464523082,3.25,0.19261757339813565,8.75,14.583333333333334,2.8333333333333335,11,1,19.166666666666668,,,,0,0,0,0
5999,2022-12-01,32,MB,Small Business,Sales Team,Basic,Annual,20,Active,,29.958333333333332,10.208603220330632,12,9.666666666666666,3.522186409242032,19.977614707420624,6.179686047610738,15.96283503219912,3.0,0.22240224956896612,8.458333333333334,13.375,1.8333333333333333,6,2,18.333333333333332,1.0,4.0,31.089104340495098,0,0,0,0
6000,2020-12-21,22,NS,Individual,Organic,Premium,Annual,70,Active,,26.791666666666668,7.9672108843284875,28,9.958333333333334,4.328662477091476,20.49830056054412,7.708949296319058,28.112466710478444,3.2083333333333335,0.3218071090440631,8.291666666666666,15.0,1.6666666666666667,6,1,67.08333333333333,1.0,4.0,11.36106266853414,0,0,0,0
6001,2020-06-04,73,SK,Enterprise,Organic,Basic,Annual,20,Active,,25.708333333333332,9.49818823303397,17,9.375,4.725623952361258,18.1461302574371,6.501056094732518,27.11147232226221,3.7083333333333335,0.30040337960739527,7.166666666666667,14.166666666666666,1.4583333333333333,8,2,18.333333333333332,1.0,2.0,23.315297414198284,0,0,0,0
6002,2021-02-23,63,QC,Individual,Sales Team,Premium,Monthly,70,Active,,31.0,7.494925819744866,39,9.041666666666666,4.133418068322659,23.25396223057686,8.10330434529848,12.238329348753968,3.5833333333333335,0.26471756712667954,7.583333333333333,15.083333333333334,1.375,6,1,67.08333333333333,1.0,4.0,40.5538895779816,0,0,0,0
